c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19;c20;c21;c22;c23;c24;c25;c26;c27;c28;c29;c30;c31;c32;c33;c34;c35;c36;c37;c38;c39;c40;c41;c42;c43;c44;c45;c46;c47;c48;c49
-8539;-6507;-3260;591;4338;7272;8850;8776;7065;4035;252;-3576;-6740;-8641;-8939;-7557;-4777;-1097;2786;6146;8363;9015;7991;5467;1935;-1969;-5499;-8009;-9016;-8351;-6116;-2750;1134;4804;7581;8939;8636;6712;3545;-291;-4070;-7086;-8787;-8838;-7254;-4301;-561;3298;6533;8552
8974;7723;5027;1398;-2492;-5921;-8242;-9027;-8126;-5710;-2227;1671;5255;7862;8999;8459;6338;3039;-833;-4544;-7415;-8891;-8718;-6912;-3820;-14;3793;6898;8708;8900;7426;4571;858;-3012;-6317;-8452;-8998;-7879;-5275;-1702;2205;5686;8115;9025;8255;5939;2523;-1373;-5003;-7710
-8971;-8559;-6554;-3320;531;4277;7235;8837;8789;7108;4090;322;-3524;-6689;-8630;-8941;-7597;-4828;-1163;2725;6097;8341;9015;8024;5520;1992;-1899;-5457;-7965;-9027;-8361;-6178;-2801;1062;4759;7535;8942;8641;6768;3592;-215;-4020;-7041;-8774;-8853;-7295;-4221;2630;10048;15134
17365;16010;11610;4880;-2656;-9620;-14523;-16515;-15159;-10859;-4451;2679;9149;13637;15306;13877;9706;3707;-2881;-8691;-12601;-13827;-12243;-8198;-2641;3291;8341;11516;12201;10360;6419;1295;-3925;-8136;-10491;-10540;-8362;-4468;245;4757;8098;9589;8950;6376;2478;-1880;-5710;-8218;-8845;-7509
-4519;-567;3476;6704;8428;8261;6267;2877;-1142;-4921;-7620;-8655;-7796;-5227;-1505;2564;6106;8344;8806;7374;4369;406;-3645;-6948;-8785;-8773;-6922;-3619;441;4408;7454;8942;8560;6388;2885;-1229;-5079;-7869;-9018;-8274;-5810;-2124;2003;5712;8225;9024;7927;5187;1346;-2759
-6303;-8518;-8959;-7523;-4518;-565;3501;6842;8747;8825;7062;3814;-219;-4219;-7327;-8910;-8626;-6540;-3091;1012;4896;7762;9002;8362;5973;2337;-1791;-5540;-8134;-9026;-8034;-5358;-1567;2554;6144;8443;8983;7643;4703;787;-3304;-6694;-8693;-8867;-7195;-4013;3;4023;7200;8869
8691;6687;3295;-795;-4711;-7648;-8982;-8443;-6135;-2546;1574;5368;8036;9027;8131;5532;1782;-2346;-5978;-8368;-8999;-7758;-4889;-1002;3098;6546;8632;8904;7327;4204;218;-3828;-7065;-8827;-8747;-6833;-3497;577;4523;7532;8955;8520;6290;2759;-1362;-5189;-7936;-9021;-8222;-5706
-1992;2129;5818;8278;9018;7864;5071;1219;-2892;-6393;-8565;-8940;-7449;-4400;-432;3627;6926;8781;8796;6975;3697;-360;-4331;-7409;-8929;-8585;-6451;-2960;1143;5008;7829;9012;8310;5874;2204;-1919;-5646;-8191;-9024;-7970;-5252;-1433;2683;6238;8495;8964;7573;4587;652;-3427
-6784;-8727;-8843;-7112;-3894;140;4140;7281;8894;8651;6600;3168;-928;-4824;-7720;-8993;-8395;-6035;-2418;1706;5476;8094;9031;8068;5428;1650;-2475;-6079;-8414;-8992;-7685;-4777;-867;3222;6640;8666;8887;7242;4092;77;-3944;-7150;-8854;-8712;-6746;-3371;708;4642;7600;8976
8471;6196;2629;-1494;-5297;-7999;-9024;-8168;-5599;-1863;2263;5917;8332;9008;7800;4958;1088;-3022;-6485;-8608;-8917;-7376;-4280;-301;3751;7013;8809;8767;6888;3573;-490;-4452;-7483;-8947;-8546;-6352;-2836;1275;5121;7893;9021;8253;5774;2072;-2048;-5752;-8247;-9017;-7909;-5140
-1301;2810;6336;8537;8950;7497;4473;517;-3550;-6873;-8760;-8816;-7027;-3774;273;4260;7359;8917;8611;6507;3043;-1062;-4935;-7789;-9005;-8343;-5935;-2289;1840;5579;8154;9028;8008;5321;1516;-2603;-6178;-8464;-8975;-7618;-4660;-735;3349;6728;8707;8856;7168;3966;-51;-4068
-7230;-8880;-8674;-6657;-3246;841;4756;7672;8991;8421;6099;2500;-1626;-5405;-8061;-9027;-8107;-5496;-1729;2391;6018;8385;8995;7734;4846;951;-3141;-6586;-8640;-8901;-7295;-4162;-167;3873;7096;8837;8735;6799;3453;-629;-4563;-7560;-8962;-8502;-6255;-2710;1411;5229;7959;9024
8200;5668;1942;-2179;-5855;-8299;-9013;-7842;-5029;-1170;2940;6429;8579;8934;7421;4356;384;-3674;-6958;-8791;-8787;-6942;-3651;408;4376;7437;8934;8574;6411;2916;-1193;-5051;-7852;-9016;-8288;-5836;-2157;1970;5684;8213;9022;7947;5211;1384;-2730;-6277;-8507;-8962;-7544;-4545
-603;3473;6817;8739;8834;7079;3850;-190;-4185;-7309;-8903;-8636;-6566;-3120;974;4870;7743;8999;8375;5999;2368;-1754;-5516;-8116;-9030;-8047;-5389;-1597;2519;6121;8428;8989;7659;4735;818;-3268;-6674;-8682;-8875;-7215;-4044;-30;3990;7181;8861;8701;6711;3325;-758;-4684
-7628;-8980;-8454;-6160;-2580;1542;5338;8022;9026;8145;5561;1814;-2312;-5953;-8354;-9002;-7775;-4919;-1035;3064;6525;8617;8916;7340;4242;247;-3795;-7042;-8822;-8753;-6856;-3529;544;4491;7515;8950;8531;6317;2787;-1323;-5164;-7917;-9021;-8236;-5732;-2027;2099;5791;8265;9018
7881;5102;1251;-2857;-6373;-8551;-8945;-7469;-4429;-467;3595;6905;8772;8804;6998;3725;-321;-4306;-7385;-8925;-8597;-6472;-2996;1112;4977;7815;9006;8327;5896;2241;-1888;-5619;-8177;-9024;-7989;-5276;-1472;2655;6210;8483;8970;7590;4618;685;-3394;-6762;-8718;-8850;-7134;-3923
104;4110;7261;8886;8664;6621;3199;-890;-4801;-7696;-8996;-8403;-6064;-2449;1671;5448;8082;9026;8088;5452;1685;-2442;-6054;-8401;-8996;-7701;-4809;-900;3191;6613;8662;8887;7267;4118;115;-3917;-7126;-8849;-8720;-6767;-3407;680;4605;7589;8967;8486;6220;2660;-1456;-5273
-7981;-9024;-8183;-5624;-1900;2233;5886;8324;9006;7820;4986;1121;-2988;-6463;-8595;-8925;-7393;-4312;-334;3719;6991;8801;8776;6910;3605;-458;-4421;-7463;-8944;-8555;-6378;-2869;1243;5092;7876;9019;8269;5797;2109;-2017;-5724;-8232;-9020;-7925;-5167;-1336;2778;6312;8524;8956
7516;4502;551;-3517;-6854;-8747;-8827;-7047;-3805;238;4232;7336;8913;8621;6532;3074;-1025;-4911;-7767;-9006;-8353;-5964;-2319;1802;5555;8138;9029;8024;5347;1551;-2571;-6152;-8451;-8980;-7636;-4688;-772;3319;6704;8696;8867;7183;4002;-22;-4035;-7209;-8875;-8681;-6684;-3275
806;4726;7656;8984;8437;6123;2532;-1590;-5380;-8042;-9029;-8120;-5525;-1762;2358;5992;8371;9001;7747;4877;986;-3114;-6556;-8635;-8907;-7311;-4198;-197;3840;7074;8832;8740;6826;3479;-589;-4538;-7539;-8959;-8514;-6279;-2744;1378;5200;7943;9023;8214;5695;1977;-2149;-5825
-8289;-9012;-7860;-5058;-1202;2906;6406;8567;8940;7439;4389;415;-3640;-6938;-8782;-8795;-6964;-3683;374;4347;7416;8931;8583;6435;2950;-1161;-5019;-7838;-9012;-8304;-5860;-2191;1936;5658;8196;9026;7962;5239;1418;-2698;-6252;-8495;-8968;-7559;-4580;-631;3437;6799;8728;8841
7103;3878;-152;-4157;-7287;-8898;-8648;-6586;-3157;947;4834;7729;8995;8387;6026;2400;-1720;-5488;-8102;-9030;-8062;-5416;-1632;2489;6091;8420;8989;7678;4765;850;-3234;-6653;-8669;-8886;-7230;-4080;-62;3960;7156;8860;8706;6735;3357;-723;-4655;-7608;-8979;-8464;-6184;-2615
1510;5309;8006;9027;8158;5589;1847;-2278;-5929;-8338;-9008;-7789;-4950;-1067;3029;6504;8606;8921;7361;4271;282;-3763;-7022;-8814;-8760;-6882;-3555;503;4468;7488;8953;8537;6343;2820;-1291;-5133;-7902;-9019;-8251;-5757;-2061;2067;5763;8251;9021;7897;5130;1286;-2827;-6345
-8543;-8948;-7490;-4458;-503;3566;6881;8763;8813;7017;3760;-289;-4275;-7365;-8922;-8604;-6498;-3026;1076;4950;7796;9006;8338;5924;2272;-1852;-5594;-8160;-9027;-8002;-5308;-1501;2618;6189;8468;8975;7607;4649;720;-3364;-6739;-8707;-8860;-7150;-3958;71;4081;7237;8884;8670
6646;3231;-857;-4769;-7681;-8990;-8418;-6087;-2484;1641;5418;8067;9027;8103;5479;1720;-2412;-6024;-8393;-8994;-7724;-4833;-938;3161;6590;8650;8897;7283;4153;146;-3882;-7108;-8840;-8731;-6789;-3438;645;4578;7567;8964;8497;6244;2695;-1424;-5245;-7963;-9028;-8192;-5656;-1928
2195;5864;8308;9009;7837;5014;1156;-2956;-6439;-8585;-8930;-7412;-4343;-367;3687;6969;8794;8783;6934;3635;-422;-4392;-7444;-8938;-8567;-6402;-2900;1207;5065;7860;9015;8286;5820;2144;-1985;-5697;-8217;-9024;-7939;-5198;-1368;2744;6289;8511;8962;7532;4536;581;-3482;-6831
-8742;-8829;-7074;-3832;203;4200;7319;8904;8634;6553;3108;-993;-4879;-7754;-8999;-8369;-5988;-2354;1771;5524;8128;9025;8043;5372;1587;-2539;-6126;-8439;-8984;-7652;-4721;-802;3284;6682;8687;8872;7205;4031;15;-4007;-7186;-8869;-8694;-6701;-3313;776;4694;7639;8981;8448
6149;2564;-1555;-5351;-8029;-9026;-8139;-5548;-1798;2326;5966;8357;9004;7764;4908;1017;-3078;-6536;-8622;-8913;-7332;-4227;-231;3807;7055;8822;8751;6848;3510;-553;-4512;-7517;-8957;-8522;-6308;-2772;1339;5175;7927;9018;8233;5717;2014;-2116;-5800;-8274;-9015;-7876;-5086;-1237
2873;6384;8555;8944;7460;4415;453;-3612;-6914;-8775;-8803;-6986;-3714;340;4315;7399;8923;8595;6461;2979;-1123;-4996;-7816;-9013;-8315;-5887;-2226;1905;5627;8188;9021;7982;5264;1454;-2668;-6223;-8488;-8967;-7582;-4607;-666;3405;6776;8719;8849;7123;3910;-119;-4126;-7266
-8894;-8655;-6614;-3184;908;4808;7710;8991;8402;6048;2438;-1691;-5456;-8092;-9024;-8082;-5440;-1668;2455;6068;8405;8995;7694;4796;883;-3203;-6629;-8661;-8887;-7258;-4103;-102;3932;7135;8851;8718;6757;3390;-690;-4625;-7591;-8973;-8477;-6210;-2646;1474;5283;7989;9026;8173
5616;1879;-2243;-5906;-8321;-9014;-7804;-4980;-1101;2999;6476;8601;8920;7388;4294;320;-3732;-7002;-8804;-8771;-6902;-3589;471;4436;7473;8943;8554;6362;2858;-1262;-5101;-7888;-9016;-8265;-5785;-2092;2031;5737;8239;9020;7916;5157;1319;-2793;-6321;-8532;-8952;-7508;-4490;-535
3532;6860;8757;8818;7040;3791;-257;-4240;-7349;-8914;-8616;-6522;-3058;1042;4921;7779;9002;8352;5949;2306;-1819;-5568;-8144;-9030;-8015;-5336;-1537;2588;6161;8459;8977;7627;4677;755;-3332;-6715;-8702;-8860;-7178;-3983;32;4053;7216;8878;8679;6669;3264;-824;-4739;-7663
-8987;-8430;-6113;-2515;1604;5394;8048;9031;8112;5514;1745;-2371;-6004;-8378;-8998;-7741;-4864;-969;3125;6569;8639;8902;7304;4183;180;-3851;-7086;-8834;-8737;-6816;-3463;603;4554;7545;8962;8508;6270;2726;-1390;-5215;-7951;-9021;-8212;-5678;-1967;2166;5838;8293;9015;7847
5050;1184;-2918;-6419;-8571;-8938;-7428;-4377;-398;3654;6947;8788;8788;6957;3666;-387;-4363;-7424;-8934;-8576;-6427;-2933;1175;5034;7845;9013;8298;5848;2178;-1953;-5668;-8206;-9022;-7957;-5224;-1405;2714;6262;8500;8967;7550;4565;618;-3454;-6805;-8736;-8836;-7092;-3866;170
4171;7295;8903;8640;6579;3140;-960;-4849;-7738;-8995;-8383;-6014;-2386;1735;5500;8110;9027;8057;5402;1618;-2503;-6103;-8426;-8987;-7670;-4752;-833;3248;6664;8674;8879;7227;4061;48;-3973;-7170;-8858;-8705;-6725;-3342;740;4666;7620;8977;8461;6174;2597;-1522;-5324;-8012
-9027;-8153;-5574;-1834;2294;5941;8342;9008;7781;4935;1055;-3049;-6510;-8615;-8915;-7355;-4255;-267;3778;7032;8817;8756;6872;3543;-521;-4480;-7498;-8955;-8530;-6336;-2801;1302;5149;7909;9018;8248;5741;2049;-2082;-5776;-8255;-9023;-7887;-5118;-1269;2840;6358;8545;8949;7478
4447;485;-3580;-6891;-8769;-8807;-7010;-3744;303;4289;7375;8923;8600;6488;3010;-1087;-4968;-7800;-9009;-8330;-5913;-2256;1866;5607;8167;9026;7995;5294;1486;-2633;-6201;-8473;-8974;-7600;-4634;-705;3380;6746;8716;8851;7148;3938;-83;-4096;-7248;-8885;-8666;-6637;-3215;871
4783;7689;8991;8413;6075;2469;-1655;-5431;-8074;-9026;-8096;-5469;-1700;2422;6041;8395;8994;7716;4821;919;-3171;-6606;-8650;-8897;-7274;-4136;-136;3902;7113;8846;8724;6782;3421;-656;-4595;-7572;-8971;-8486;-6238;-2677;1440;5254;7975;9022;8190;5641;1914;-2211;-5877;-8313
-9009;-7828;-5003;-1138;2968;6452;8590;8925;7408;4325;356;-3705;-6977;-8799;-8778;-6923;-3623;439;4403;7455;8938;8564;6389;2886;-1222;-5079;-7865;-9019;-8275;-5814;-2123;1996;5712;8223;9023;7932;5184;1355;-2762;-6297;-8520;-8957;-7528;-4517;-572;3502;6836;8750;8824;7063
3821;-221;-4212;-7326;-8911;-8625;-6545;-3091;1007;4893;7761;9000;8366;5972;2341;-1788;-5536;-8136;-9022;-8041;-5354;-1577;2558;6135;8448;8977;7653;4697;798;-3308;-6685;-8698;-8863;-7201;-4014;0;4018;7201;8861;8708;6661;3346;-842;-2000;-988;-310;458;738;805;485
129;-232;-323;-162;281;821;1299;1490;1266;595;-424;-1555;-2528;-3024;-2874;-1981;-505;1298;3001;4215;4561;3922;2304;48;-2421;-4517;-5763;-5792;-4540;-2195;768;3716;5997;7048;6601;4662;1630;-1888;-5100;-7307;-7956;-6881;-4252;-619;3231;6458;8317;8371;6576;3290
-765;-4711;-7643;-8915;-8196;-5654;-1815;2441;6181;8536;8977;7388;4118;-88;-4283;-7499;-9001;-8431;-5924;-2042;2311;6126;8523;8922;7238;3856;-427;-4610;-7716;-9012;-8200;-5470;-1453;2896;6573;8708;8805;6843;3274;-1057;-5145;-8022;-9029;-7914;-4953;-827;3490;6989;8855;8644
6412;2679;-1686;-5649;-8295;-8996;-7592;-4411;-195;4064;7374;8955;8441;5950;2068;-2303;-6128;-8526;-8921;-7231;-3848;438;4619;7719;9016;8193;5463;1444;-2907;-6578;-8714;-8801;-6837;-3264;1067;5152;8029;9027;7910;4943;819;-3500;-6996;-8855;-8644;-6401;-2671;1696;5657;8299
8996;7586;4402;185;-4072;-7381;-8955;-8438;-5944;-2054;2307;6141;8524;8922;7225;3836;-444;-4631;-7723;-9015;-8192;-5452;-1435;2915;6589;8711;8803;6827;3257;-1079;-5158;-8036;-9025;-7907;-4933;-809;3509;7003;8857;8640;6396;2659;-1704;-5665;-8305;-8992;-7582;-4393;-175;4082
7385;8958;8434;5935;2047;-2320;-6146;-8529;-8920;-7218;-3831;461;4632;7735;9010;8190;5444;1424;-2925;-6593;-8718;-8797;-6823;-3246;1089;5167;8038;9027;7900;4928;795;-3515;-7013;-8855;-8639;-6389;-2649;1714;5673;8309;8991;7578;4382;166;-4092;-7390;-8960;-8429;-5930;-2035
2328;6156;8531;8919;7211;3822;-470;-4643;-7738;-9014;-8184;-5434;-1419;2940;6596;8722;8796;6814;3239;-1101;-5174;-8046;-9023;-7898;-4917;-786;3524;7019;8858;8636;6381;2641;-1726;-5680;-8312;-8993;-7569;-4376;-155;4101;7396;8961;8427;5920;2027;-2340;-6160;-8537;-8916;-7205
-3814;481;4651;7744;9014;8179;5429;1405;-2944;-6607;-8724;-8792;-6810;-3227;1109;5182;8051;9023;7893;4908;779;-3538;-7020;-8864;-8631;-6374;-2632;1737;5688;8314;8993;7563;4368;144;-4109;-7403;-8961;-8423;-5913;-2016;2348;6169;8538;8916;7200;3801;-486;-4665;-7744;-9017
-8175;-5419;-1396;2955;6614;8723;8795;6798;3222;-1122;-5190;-8053;-9026;-7886;-4901;-767;3545;7029;8864;8629;6366;2622;-1746;-5695;-8321;-8988;-7562;-4355;-136;4119;7409;8962;8420;5904;2008;-2360;-6175;-8543;-8913;-7193;-3794;500;4670;7752;9017;8170;5412;1386;-2964;-6622
-8726;-8790;-6794;-3210;1129;5201;8056;9026;7881;4892;757;-3554;-7035;-8867;-8624;-6362;-2610;1755;5704;8324;8989;7553;4349;124;-4127;-7414;-8964;-8416;-5896;-1999;2370;6183;8544;8914;7186;3785;-511;-4678;-7757;-9018;-8164;-5406;-1375;2975;6627;8731;8786;6789;3199;-1138
-5210;-8061;-9026;-7875;-4884;-747;3563;7043;8867;8623;6353;2600;-1762;-5715;-8324;-8991;-7547;-4340;-114;4135;7421;8964;8414;5888;1988;-2379;-6191;-8548;-8910;-7183;-3773;517;4689;7763;9015;8165;5392;1368;-2985;-6634;-8732;-8786;-6781;-3190;1148;5219;8064;9026;7871;4876
737;-3574;-7047;-8872;-8617;-6347;-2592;1774;5720;8332;8986;7545;4328;107;-4147;-7425;-8966;-8410;-5880;-1980;2392;6193;8557;8905;7177;3766;-531;-4694;-7769;-9017;-8158;-5388;-1355;2993;6642;8734;8782;6776;3180;-1159;-5223;-8075;-9020;-7870;-4864;-727;3581;7055;8871;8616
6340;2581;-1785;-5727;-8336;-8986;-7537;-4322;-95;4156;7429;8968;8406;5873;1968;-2397;-6208;-8552;-8910;-7167;-3758;540;4706;7771;9020;8151;5381;1344;-3001;-6651;-8734;-8783;-6766;-3172;1168;5236;8073;9025;7862;4857;718;-3592;-7061;-8873;-8614;-6332;-2570;1791;5740;8335
8988;7531;4311;87;-4165;-7437;-8968;-8402;-5866;-1956;2404;6216;8556;8907;7162;3747;-549;-4714;-7778;-9017;-8151;-5370;-1336;3013;6655;8740;8777;6762;3162;-1179;-5243;-8077;-9029;-7852;-4853;-704;3600;7066;8878;8608;6327;2560;-1802;-5746;-8340;-8986;-7527;-4302;-76;4175
7441;8970;8398;5857;1951;-2421;-6217;-8564;-8903;-7157;-3739;561;4721;7785;9016;8147;5362;1326;-3021;-6665;-8739;-8778;-6753;-3152;1187;5253;8082;9025;7852;4839;699;-3613;-7071;-8879;-8607;-6316;-2555;1817;5748;8350;8981;7522;4295;62;-4178;-7452;-8968;-8396;-5849;-1941
2431;6224;8567;8902;7149;3731;-571;-4730;-7789;-9018;-8141;-5356;-1315;3031;6670;8743;8776;6745;3144;-1198;-5260;-8088;-9023;-7848;-4831;-687;3618;7081;8878;8606;6308;2543;-1822;-5763;-8346;-8986;-7514;-4284;-58;4194;7452;8972;8392;5841;1930;-2438;-6234;-8568;-8901;-7144
-3719;578;4741;7792;9020;8138;5344;1306;-3040;-6677;-8746;-8771;-6742;-3132;1208;5267;8094;9023;7841;4824;677;-3629;-7084;-8885;-8596;-6307;-2529;1829;5770;8353;8983;7509;4276;44;-4198;-7462;-8972;-8386;-5838;-1915;2445;6242;8573;8896;7141;3708;-587;-4750;-7797;-9021
-8131;-5339;-1294;3049;6684;8748;8770;6734;3124;-1219;-5276;-8097;-9023;-7836;-4816;-666;3638;7092;8883;8597;6297;2522;-1843;-5776;-8359;-8977;-7508;-4265;-36;4209;7467;8971;8386;5824;1912;-2461;-6244;-8581;-8889;-7140;-3694;594;4761;7802;9020;8129;5328;1287;-3060;-6689
-8753;-8766;-6729;-3112;1228;5284;8101;9023;7833;4804;660;-3652;-7095;-8886;-8595;-6288;-2514;1853;5785;8360;8981;7496;4261;24;-4219;-7469;-8979;-8374;-5824;-1895;2463;6259;8576;8897;7125;3693;-611;-4765;-7809;-9021;-8122;-5324;-1272;3064;6702;8750;8766;6722;3102;-1236
-5293;-8107;-9021;-7829;-4796;-648;3659;7102;8889;8588;6285;2501;-1861;-5794;-8362;-8981;-7491;-4251;-14;4228;7475;8978;8373;5814;1889;-2478;-6261;-8583;-8893;-7119;-3684;622;4773;7813;9022;8118;5314;1266;-3080;-6702;-8757;-8763;-6712;-3097;1250;5300;8110;9024;7819;4791
636;-3666;-7110;-8889;-8588;-6274;-2493;1871;5801;8367;8979;7488;4238;8;-4240;-7479;-8980;-8369;-5807;-1876;2483;6273;8582;8894;7111;3674;-630;-4783;-7816;-9025;-8111;-5309;-1252;3086;6710;8760;8758;6709;3084;-1258;-5310;-8114;-9022;-7817;-4779;-628;3676;7116;8892;8585
6266;2485;-1885;-5803;-8376;-8975;-7482;-4233;9;4242;7490;8978;8366;5799;1866;-2494;-6278;-8589;-8887;-7110;-3662;639;4792;7823;9022;8110;5297;1246;-3098;-6717;-8761;-8758;-6700;-3076;1269;5317;8119;9021;7812;4772;616;-3685;-7123;-8892;-8582;-6259;-2476;1896;5811;8380
8972;7478;4222;-17;-4251;-7497;-8977;-8366;-5787;-1861;2508;6284;8591;8889;7099;3657;-652;-4799;-7828;-9024;-8102;-5293;-1232;3104;6727;8762;8755;6694;3065;-1277;-5326;-8124;-9021;-7807;-4762;-608;3696;7127;8896;8577;6255;2461;-1899;-5825;-8379;-8975;-7470;-4213;25;4264
7497;8982;8360;5781;1850;-2517;-6290;-8596;-8883;-7099;-3642;658;4810;7834;9021;8103;5278;1229;-3121;-6727;-8768;-8750;-6688;-3056;1286;5335;8128;9020;7803;4753;597;-3704;-7134;-8898;-8573;-6247;-2454;1912;5830;8383;8975;7462;4207;-38;-4270;-7505;-8983;-8356;-5773;-1840
2527;6297;8599;8882;7092;3631;-664;-4824;-7832;-9028;-8093;-5274;-1215;3127;6736;8771;8747;6681;3047;-1298;-5341;-8133;-9020;-7797;-4746;-585;3711;7142;8898;8571;6240;2442;-1920;-5839;-8387;-8972;-7460;-4194;45;4282;7510;8983;8352;5765;1830;-2535;-6307;-8600;-8881;-7086
-3622;676;4829;7842;9023;8092;5265;1204;-3133;-6748;-8767;-8750;-6671;-3039;1309;5349;8137;9022;7788;4741;573;-3721;-7146;-8902;-8566;-6233;-2433;1930;5848;8390;8972;7453;4186;-56;-4289;-7517;-8982;-8350;-5756;-1821;2546;6313;8604;8880;7076;3618;-691;-4834;-7849;-9024
-8087;-5256;-1196;3146;6751;8772;8746;6666;3029;-1318;-5360;-8140;-9020;-7785;-4730;-566;3732;7153;8901;8567;6221;2428;-1944;-5853;-8394;-8971;-7447;-4178;66;4300;7520;8987;8341;5755;1804;-2549;-6326;-8602;-8883;-7065;-3612;703;4842;7853;9024;8084;5246;1187;-3156;-6757
-8776;-8742;-6659;-3020;1330;5364;8147;9019;7781;4720;557;-3743;-7156;-8906;-8560;-6217;-2415;1951;5862;8398;8970;7441;4169;-77;-4306;-7530;-8982;-8344;-5740;-1801;2564;6328;8611;8874;7067;3594;-706;-4854;-7857;-9025;-8078;-5240;-1173;3161;6767;8776;8740;6654;3008;-1337
-5375;-8150;-9018;-7776;-4711;-548;3753;7163;8907;8557;6209;2406;-1961;-5869;-8402;-8968;-7436;-4158;84;4319;7529;8991;8334;5735;1791;-2577;-6332;-8614;-8875;-7057;-3589;720;4862;7861;9026;8074;5231;1166;-3175;-6769;-8781;-8738;-6644;-3002;1351;5381;8153;9020;7770;4701
539;-3763;-7169;-8908;-8556;-6200;-2398;1974;5873;8409;8965;7430;4152;-99;-4323;-7538;-8990;-8330;-5729;-1778;2583;6343;8615;8873;7051;3579;-728;-4872;-7865;-9029;-8065;-5227;-1152;3181;6779;8781;8737;6636;2992;-1359;-5392;-8155;-9024;-7758;-4702;-518;3762;7182;8906;8553
6194;2385;-1979;-5886;-8409;-8966;-7424;-4142;107;4334;7545;8987;8330;5718;1770;-2592;-6352;-8618;-8870;-7047;-3568;737;4881;7871;9026;8064;5215;1146;-3193;-6786;-8782;-8736;-6628;-2984;1369;5401;8160;9019;7760;4685;517;-3779;-7184;-8909;-8549;-6188;-2376;1991;5891;8416
8962;7420;4133;-119;-4339;-7554;-8985;-8329;-5709;-1760;2601;6360;8618;8872;7036;3563;-750;-4887;-7877;-9027;-8058;-5208;-1135;3204;6787;8791;8727;6627;2971;-1380;-5405;-8170;-9013;-7758;-4676;-505;3785;7192;8910;8547;6178;2369;-2004;-5896;-8420;-8962;-7412;-4126;129;4350
7556;8990;8322;5701;1753;-2616;-6361;-8627;-8866;-7032;-3553;762;4893;7885;9023;8057;5198;1124;-3209;-6800;-8788;-8728;-6618;-2961;1389;5414;8172;9016;7750;4669;494;-3795;-7196;-8914;-8542;-6172;-2356;2009;5911;8415;8968;7402;4119;-142;-4356;-7565;-8987;-8320;-5694;-1740
2622;6371;8628;8865;7027;3542;-770;-4905;-7885;-9029;-8047;-5193;-1115;3223;6802;8794;8723;6611;2954;-1401;-5421;-8177;-9016;-7744;-4660;-484;3804;7203;8914;8540;6164;2347;-2021;-5914;-8425;-8961;-7401;-4106;148;4368;7567;8992;8313;5688;1729;-2632;-6378;-8630;-8865;-7018
-3536;784;4909;7895;9024;8048;5180;1108;-3234;-6809;-8795;-8722;-6604;-2943;1409;5430;8182;9013;7741;4650;475;-3813;-7211;-8913;-8539;-6156;-2337;2029;5923;8429;8958;7397;4097;-159;-4378;-7571;-8994;-8308;-5681;-1719;2640;6387;8634;8860;7015;3522;-790;-4919;-7899;-9026
-8041;-5174;-1094;3238;6819;8795;8720;6597;2933;-1419;-5438;-8186;-9012;-7737;-4640;-468;3827;7211;8922;8528;6153;2326;-2040;-5929;-8434;-8956;-7391;-4087;167;4387;7578;8994;8305;5672;1710;-2651;-6392;-8638;-8857;-7009;-3513;799;4930;7902;9027;8036;5166;1083;-3246;-6828
-8794;-8721;-6588;-2925;1430;5446;8189;9014;7729;4634;454;-3831;-7221;-8921;-8526;-6146;-2315;2050;5934;8440;8954;7385;4079;-179;-4396;-7582;-8996;-8300;-5664;-1701;2661;6401;8638;8859;6999;3505;-809;-4939;-7906;-9028;-8031;-5157;-1076;3260;6829;8804;8711;6585;2913;-1438
-5455;-8194;-9013;-7725;-4623;-446;3842;7227;8921;8526;6135;2306;-2057;-5950;-8432;-8964;-7369;-4079;196;4398;7595;8990;8302;5652;1693;-2672;-6407;-8642;-8856;-6992;-3500;828;4934;7930;9001;8065;5094;1153;-3431;-4697;-2396;-58;2263;3654;4081;3368;1938;160;-1389;-2360
-2517;-1939;-880;287;1147;1489;1186;445;-502;-1236;-1516;-1159;-276;906;1962;2552;2379;1422;-137;-1885;-3324;-3993;-3609;-2181;5;2401;4383;5355;5008;3290;615;-2429;-5014;-6480;-6346;-4589;-1563;1995;5211;7220;7488;5855;2693;-1254;-4992;-7573;-8299;-6944;-3813;358
4489;7570;8761;7754;4764;533;-3868;-7323;-8922;-8257;-5466;-1265;3278;6983;8897;8502;5904;1758;-2843;-6716;-8820;-8614;-6154;-2074;2543;6499;8747;8707;6376;2384;-2242;-6275;-8664;-8784;-6596;-2686;1935;6044;8571;8851;6810;2982;-1624;-5807;-8468;-8904;-7015;-3278;1312;5564
8351;8953;7207;3569;-998;-5313;-8225;-8991;-7390;-3859;687;5055;8089;9014;7568;4141;-372;-4788;-7949;-9024;-7736;-4417;55;4520;7793;9027;7894;4690;257;-4240;-7633;-9016;-8041;-4959;-569;3956;7462;8993;8183;5217;886;-3674;-7276;-8967;-8307;-5472;-1202;3388;7083;8924
